,IDENT,NAME,LATITUDE,LONGITUDE,ICAO_ID,DECLINATION
362,FA37,Wing South Airpark,26.116584361111112,-81.70228727777777,,-6.10344
363,MU66,Winfield Manor,39.029841666666655,-90.82326388888887,,-1.32988
364,54AR,Winfield Airpark,35.39285555555556,-93.75870555555555,,0.94428
365,WI58,Winfield,42.52224138888889,-88.02785972222222,,-3.81507
366,14NY,Windy's,40.797777777777775,-73.43098888888889,,-12.96414
367,TX34,Windy Tales,32.84795833333334,-97.98430555555555,,3.62616
368,5CO0,Windy Plains,38.829722222222216,-102.29888888888887,,6.34460
369,IN51,Windy Knoll,40.14003722222222,-86.1524902777778,,-4.91100
370,GA83,Windy Hill,33.54678333333333,-83.80545805555555,,-5.70634
371,02LS,Windy Hill,30.14833333333333,-91.9190277777778,,-0.01380
372,6FD0,Windy Acres,29.56579361111111,-82.8687325,,-5.81807
373,WV62,Windwood Fly-In Resort,39.05533888888888,-79.43081111111111,,-9.35746
374,65TE,Windwood Farm,33.56816666666667,-96.39716666666668,,2.67978
375,4NJ0,Windward Farms,40.44927083333333,-75.01766944444444,,-12.12576
376,23NH,Windswept,43.13027777777778,-72.015,,-14.09522
377,43OI,Windswept,41.19866305555555,-83.7007675,,-6.85697
378,4NC3,Windsor Farms,35.227513888888886,-78.81726055555555,,-9.11077
379,VT37,Windsor Armory,43.470905,-72.40370194444445,,-14.01300
380,79VA,Windsor,36.80678833333333,-76.73801305555557,,-10.55530
381,45WI,Windsong Farm,44.99996444444446,-92.28352194444444,,-0.72789
382,NH69,Windsock Village,43.82625555555556,-71.18482777777778,,-14.59554
383,4WA4,Windsock,48.54149,-122.88740083333334,,15.76939
384,1MO2,Windsoar,38.545666666666655,-93.50761111111113,,0.64495
385,2GA5,Windrift Aerodrome,33.04179333333333,-84.43214444444446,,-5.22732
386,RQE,Window Rock,35.65205555555556,-109.06738888888887,KRQE,9.25677
387,MWM,Windom Muni,43.91341166666667,-95.1094,KMWM,1.58012
388,MN53,Windom Area Hospital,43.87835777777778,-95.11321888888888,,1.58474
389,85XA,Windmillcreek,33.309549999999994,-97.31116111111109,,3.23378
390,TA21,Windmill Hill,33.01817833333333,-97.11917805555555,,3.11793
391,5TN2,Windmill Hill,36.37451944444445,-82.3899138888889,,-7.02416
392,56OK,Winding Creek,35.80360833333333,-97.57987777777777,,3.41614
393,72WI,Windhaven,44.04610361111111,-87.99287305555555,,-4.05858
394,0CT2,Windham Hospital,41.71681111111111,-72.22556111111112,,-13.68802
395,IJD,Windham,41.74402777777778,-72.18022222222223,KIJD,-13.71295
396,47NC,Windemere,35.138055555555546,-78.82277777777777,,-9.09391
397,IS57,Wind Rose Farm,42.17974555555556,-88.63277777777779,,-3.30243
398,66ID,Wind Ridge,45.87666666666666,-116.17916666666667,,13.52762
399,OKV,Winchester Rgnl,39.143527777777784,-78.14444444444446,KOKV,-10.15406
400,BGF,Winchester Muni,35.17753361111111,-86.06616638888889,KBGF,-4.36519
401,2VA4,Winchester Medical Center,39.19543333333333,-78.19200000000002,,-10.13521
402,38IS,Winchester,40.58198583333333,-91.358485,,-1.05582
403,41NK,Winchell Mountain,41.94777777777777,-73.51805555555555,,-13.16703
404,6WI1,Winch Airfield,44.49523916666666,-89.91262694444444,,-2.58532
405,FD77,Wimauma Air Park,27.711975277777782,-82.28286861111111,,-5.95128
406,LL52,Wilts,41.161138888888885,-88.93911111111113,,-2.94631
407,IL76,Wilt Rla,41.53375,-89.5525,,-2.51861
408,E40,Wilson's,35.652076666666666,-81.35786388888889,,-7.59582
409,79OK,Wilson Ranch,36.313675,-96.08570555555555,,2.46390
410,51TS,Wilson N Jones Rgnl Medical Center,33.637219444444455,-96.6243,,2.81886
411,9NY1,Wilson Meml Rgnl Medical Center,42.114358333333335,-75.95769444444444,,-11.97944
412,NR17,Wilson Medical Center,35.717422222222226,-77.94435458333334,,-9.69888
413,W03,Wilson Industrial Air Center,35.77040694444445,-77.96979138888891,,-9.69245
414,57OR,Wilson Helispot,45.342777777777776,-122.69666666666667,,14.97905
415,3TN6,Wilson Fld,35.092558333333336,-89.28375277777779,,-2.11386
416,0AL9,Wilson Creek,34.85,-87.6325,,-3.24248
417,5W1,Wilson Creek,47.41848333333333,-119.10908333333332,,14.69634
418,C48,Wilson Bar Usfs,45.39666666666667,-115.48333333333332,,13.20673
419,27GA,Wilson Airstrip,33.65844194444444,-85.00994361111111,,-4.91285
420,4F8,Wilson,33.443194444444444,-93.05430555555556,,0.55322
421,GA03,Wilson,34.86952138888889,-85.1996752777778,,-4.92655
422,62IS,Wilson,40.087534999999995,-87.90753138888891,,-3.60092
423,44IL,Wilson,41.53925,-88.32486111111109,,-3.45994
424,4IN4,Wilson,39.975277777777784,-87.1802777777778,,-4.12908
425,2KS3,Wilson,38.83826944444445,-98.48553333333334,,4.02944
426,2PA9,Wilson,40.20010666666667,-75.29962138888888,,-11.93214
427,48PN,Wilson,39.9042,-76.91420000000002,,-11.00434
428,43WA,Wilson,47.76232055555555,-122.15679222222221,,15.45017
429,4TS2,Wilshire Place,29.85717,-95.50633,,2.19089
430,44L,Wilshire Area,34.04725,-118.34288888888888,,11.71931
431,9U1,Wilsall,46.04954583333333,-110.68495416666669,,11.46383
432,ILM,Wilmington Intl,34.271138888888885,-77.9028888888889,KILM,-9.50190
433,DE39,Wilmington Hospital,39.751111111111115,-75.55055555555555,,-11.71490
434,ILN,Wilmington Air Park,39.427916666666654,-83.79211111111111,KILN,-6.51198
435,68KS,Willys Lake,38.19685,-98.182575,,3.82487
436,WLW,Willows-Glenn County,39.51575588888889,-122.21727544444445,KWLW,13.59094
437,45AZ,Willow Valley,34.913305555555546,-114.58007777777777,,10.97102
438,1AZ8,Willow Springs Ranch,35.29582999999999,-114.37301555555555,,10.98068
439,1H5,Willow Springs Meml,36.989618055555546,-91.95407638888891,,-0.37434
440,2X2,Willow Spb,61.743444444444435,-150.05969444444446,,15.33022
441,YIP,Willow Run,42.24002777777777,-83.53088888888887,KYIP,-7.15793
442,49MN,Willow Ridge,44.67191166666667,-92.82631444444445,,-0.26094
443,19GA,Willow Pond Aviation Inc,33.42372666666667,-84.49992694444444,,-5.22790
444,AL71,Willow Point,32.80373777777777,-85.98051916666668,,-4.16125
445,58KY,Willow Island Airpark,38.121658333333336,-85.33255555555556,,-5.23652
446,22AR,Willow Creek Women's Hospital,36.135,-94.18527777777778,,1.20623
447,NV99,Willow Creek Trading Post,39.036758388888884,-114.82994086111113,,11.78697
448,10WY,Willow Creek Ranch,43.42333333333333,-106.82361111111109,,9.22360
449,9NC7,Willow Creek,35.369722222222215,-80.44,,-8.13857
450,WI77,Willow Creek,43.20695083333334,-88.16036972222223,,-3.80548
451,42AK,Willow Conocophillips,70.11088888888888,-152.12975,,14.70407
452,2WV5,Willow Bend,37.54583333333333,-80.53388888888887,,-8.41111
453,UUO,Willow,61.75418888888889,-150.0517388888889,PAUO,15.33399
454,3MT9,Willow,46.47156250000001,-113.49246111111113,,12.70906
455,BDH,Willmar Muni-John L Rice Fld,45.11702777777778,-95.12933333333332,KBDH,1.53283
456,X60,Williston Muni,29.354605000000006,-82.47056361111113,,-6.04366
457,73FL,Williston Meml Hospital,29.38302555555555,-82.45482611111113,,-6.05722
458,XWA,Williston Basin Intl,48.259785,-103.75055444444445,KXWA,7.87674
459,LS78,Willis-Knighton Med Ctr Temp Groundlevel,32.48701944444444,-93.7782972222222,,1.05923
460,6II2,Willis Site Nr 2,39.73337694444445,-85.72331055555556,,-5.17022
461,5TE8,Willis N Clark,35.76115361111111,-100.75180916666666,,5.29831
462,15LA,Willis- Knighton South Hospital,32.40291666666666,-93.79869444444445,,1.07520
463,FA44,Willis,26.548126111111113,-80.21476833333334,,-7.06724
464,4II8,Willis,39.72226611111111,-85.7166438888889,,-5.17356
465,7MN8,Willis,48.069722222222225,-96.27944444444445,,2.28474
466,23WN,Willie's,45.91105555555556,-91.6285,,-1.36136
467,3MI7,Willie Run,42.829195833333344,-83.36855333333331,,-7.38224
468,IPT,Williamsport Rgnl,41.24166666666667,-76.92180555555557,KIPT,-11.26308
469,66PA,Williamsport Hospital & Medical Center,41.24744722222222,-77.01527222222222,,-11.21128
470,SC86,Williamsport Airpark,34.86190694444445,-82.58135555555555,,-6.68761
471,SDC,Williamson-Sodus,43.2345975,-77.11946388888889,KSDC,-11.57965
472,AL97,Williamson Farm,30.645119444444447,-87.67056388888889,,-2.81205
473,3KY6,Williamson Arh Hospital,37.676666666666655,-82.29638888888887,,-7.27678
474,6LL0,Williamson,39.32028888888889,-88.42526666666667,,-3.12946
475,28LL,Williamson,39.46031694444445,-88.86840749999998,,-2.81556
476,OI73,Williamson,39.712559999999996,-83.8038147222222,,-6.54697
477,BYL,Williamsburg-Whitley County,36.794999166666656,-84.1995175,KBYL,-5.85593
478,JGG,Williamsburg-Jamestown,37.23917472222223,-76.71609611111111,KJGG,-10.63932
479,CKI,Williamsburg Rgnl,33.717222222222226,-79.85697222222221,KCKI,-8.26007
480,91FA,Williams Road Helistop,26.41773333333333,-81.82447499999998,,-6.06769
481,1CO2,Williams Ranch,38.162490277777785,-108.34036083333334,,9.29167
482,4PN6,Williams Grove,40.15009111111111,-77.03303305555555,,-10.98430
483,6LA6,Williams Flying Service,32.218206944444454,-91.8681847222222,,-0.16391
484,24IN,Williams Flying Fld,39.23638888888889,-85.69305555555556,,-5.12495
485,38AR,Williams Fld,36.11882777777778,-94.46821388888891,,1.39711
486,11FL,Williams Fld,30.04301777777778,-81.8809336111111,,-6.50373
487,5MI7,Williams Fld,42.36106944444445,-84.42481944444445,,-6.52578
488,0MT1,Williams Fld,47.4975,-112.39083333333332,,12.45605
489,TX99,Williams Fld,34.00675194444445,-102.98660888888891,,6.38208
490,0G6,Williams County,41.46730555555556,-84.50677777777777,,-6.31719
491,GAX,Williams Auxiliary Airfield 6,32.88525,-112.81630555555556,KGAX,10.12131
492,89WA,Williams Airpatch,48.270658888888896,-122.01930666666668,,15.54543
493,30LL,Williams Airpark,39.75421277777778,-90.36540111111113,,-1.72939
494,00CL,Williams Ag,39.427188888888885,-121.76342777777779,,13.49467
495,CN12,Williams,39.16350222222222,-122.13164111111112,,13.49995
496,3GE2,Williams,33.82083333333334,-84.12805555555555,,-5.52523
497,IL52,Williams,40.43921055555556,-91.14403194444445,,-1.20531
498,MO98,Williams,38.71306527777778,-94.58495444444445,,1.39933
499,1WI1,Williams,43.93276083333333,-88.704555,,-3.47700
500,LHV,William T Piper Meml,41.13577777777777,-77.42230555555554,KLHV,-10.95519
501,6CL3,William Shells Company,34.38016666666667,-118.86848055555555,,11.89368
502,M90,William Robert Johnston Muni,36.758611111111115,-120.37138888888887,,12.67459
503,OWP,William R Pogue Muni,36.17527777777777,-96.15183333333334,KOWP,2.50814
504,CLM,William R Fairchild Intl,48.12019444444446,-123.49969444444444,KCLM,15.76958
505,HOU,William P Hobby,29.645416666666666,-95.27888888888887,KHOU,2.06214
506,06FA,William P Gwinn,26.90815305555555,-80.32841402777777,,-7.04678
507,SN31,William Newton Meml Hospital,37.24635277777778,-96.98250555555555,,3.04335
508,W78,William M Tuck,36.70937241666667,-78.8483374722222,,-9.32281
509,8CO2,William Leon Schawo,40.6708175,-104.20828194444445,,7.54909
510,M08,William L Whitehurst Fld,35.21513888888889,-89.04325,,-2.29219
511,09NC,William Irving Lewis,35.32932500000001,-79.030025,,-8.99893
512,DDH,William H Morse State,42.89119444444445,-73.24608333333333,KDDH,-13.50426
513,01IS,William E Koenig,39.016158333333344,-90.31816861111109,,-1.70052
514,32MI,William Beaumont Hospital,42.51507777777777,-83.19416666666667,,-7.45044
515,1CL0,William Archibald,34.104669444444454,-117.799725,,11.61476
516,IS33,Willhoit,39.045601944444435,-89.84065277777779,,-2.05523
517,2DE2,Willaview,38.85503333333333,-75.57220555555557,,-11.53634
518,62OH,Willard Fld,39.695831944444436,-82.4674277777778,,-7.47555
519,73S,Willard Fld,47.235533888888895,-117.04374972222222,,14.08106
520,8G1,Willard,41.03875044444445,-82.72456480555556,,-7.52182
521,01WA,Willapa Harbor,46.663154722222224,-123.81210611111109,,15.46924
522,2S9,Willapa Harbor,46.697620555555545,-123.82338305555555,,15.47914
523,OG38,Willamette Valley Medical Center,45.19899444444444,-123.16633333333334,,15.02402
524,4LL7,Willadae Farms,42.000028055555546,-88.66675361111112,,-3.25399
525,OKC,Will Rogers World,35.39307402777778,-97.60076172222222,KOKC,3.42530
526,W36,Will Rogers Wiley Post Meml,47.49982166666667,-122.21928888888891,,15.39946
527,TN74,Will A Hildreth Farm,35.800076666666655,-84.31936666666667,,-5.64400
528,55WA,Wilkinson Ranch,46.52805555555555,-120.76138888888887,,14.87996
529,MO43,Wilkins,38.968516666666666,-91.44348333333332,,-0.87029
530,TA50,Wilkeys,32.175986111111115,-95.63551388888891,,2.22712
531,AVP,Wilkes-Barre/Scranton Intl,41.338472222222215,-75.72338888888889,KAVP,-11.94010
532,WBW,Wilkes-Barre Wyoming Valley,41.2973075,-75.85224333333333,KWBW,-11.86292
533,PN75,Wilkes-Barre General Hospital,41.25837777777778,-75.86681666666667,,-11.84707
534,49NC,Wilkes Rgnl Medical Center,36.158813888888886,-81.15756944444446,,-7.79894
535,UKF,Wilkes County,36.22360211111111,-81.09860630555555,KUKF,-7.84647
536,61IN,Wilkerson's,38.71366972222223,-85.60357388888889,,-5.12019
537,32KS,Wilkens,38.593071388888895,-100.61347583333333,,5.34664
538,6NC2,Wilhelm,35.51125027777777,-80.55812055555555,,-8.08513
539,2OG3,Wiley's,45.430952500000004,-122.64953777777778,,14.99138
540,BRW,Wiley Post-Will Rogers Meml,71.28486111111111,-156.76858333333334,PABR,12.47601
541,PWA,Wiley Post,35.534163888888884,-97.6470527777778,KPWA,3.45525
542,OR13,Wiley Creek,44.50283333333334,-119.37108333333332,,14.11113
543,6LL4,Wildy Fld,38.26754916666667,-89.89177000000002,,-1.94883
544,XA91,Wildwood,30.53333333333333,-94.43805555555555,,1.53491
545,5MI1,Wilds Fld,43.25138888888889,-85.54277777777777,,-5.83875
546,25OK,Wildlife Ranch,34.31444444444444,-97.99555555555555,,3.65240
547,6WA5,Wilding Farm,48.575614111111115,-122.94361636111113,,15.78738
548,1MN4,Wildhurst Pines,44.91751944444446,-93.60820277777779,,0.34283
549,OG53,Wildhorse Valley,42.48794166666666,-118.60835555555555,,13.49558
550,IN60,Wilderness Fld,40.01781527777778,-86.1602675,,-4.88875
551,24M,Wilderness Airpark,43.24474638888889,-85.71170888888891,,-5.70881
552,80OR,Wilderness,42.364318333333344,-120.96581583333334,,13.98743
553,05K,Wilder Runway LLC,60.19848083333333,-154.32304916666666,PAKX,13.60150
554,3LA1,Wilder,30.55853277777777,-92.80431333333333,,0.52287
555,6.00E+05,Wilder,44.4330475,-97.55816,,3.40725
556,3T8,Wildcat Canyon,31.67855555555556,-97.36255555555556,,3.25635
557,52PA,Wildcat,40.763145,-76.00465111111113,,-11.67225
558,46TE,Wildcat,31.84972222222223,-101.06,,5.28017
559,W23,Wild Rose Idlewild,44.19775527777778,-89.21789472222223,,-3.10389
560,MN35,Wild Rice Lake,46.899938055555545,-92.1621325,,-1.03547
561,SC61,Wild Irish Rose,34.617932222222215,-80.15173277777778,,-8.20839
562,5WA7,Wild Hair,45.71651138888889,-120.98451222222221,,14.74098
563,31KY,Wild Blue,38.110555555555564,-84.32222222222222,,-5.94889
564,OR29,Wild Billy,42.49281666666667,-121.32015,,14.08440
565,ND78,Wilcox Farm,47.03997833333333,-97.53703638888891,,3.33613
566,1MT9,Wilcox,45.78916666666667,-108.68444444444445,,10.47380
567,31LL,Wilco,41.934166666666655,-89.365,,-2.70740
568,H05,Wilburton Muni,34.920206944444445,-95.39390277777778,,2.03321
569,II9,Wilbur Wright Birthplace,39.95416666666667,-85.24333333333334,,-5.55049
570,2S8,Wilbur,47.75338888888889,-118.74391666666666,,14.67748
571,5XS3,Wilber Farms,29.76966583333333,-94.26129694444445,,1.45283
572,TS30,Wilbarger General Hospital,34.15920833333333,-99.31597777777776,,4.42160
573,F05,Wilbarger County,34.22566666666667,-99.28375,,4.40506
574,65OH,Wiita Farms,41.071720833333345,-81.75124166666667,,-8.20043
575,7MI6,Wightman,43.11030444444446,-84.12636111111111,,-6.87829
576,30IN,Wigent,41.209213333333345,-85.45803472222222,,-5.57686
577,IN90,Wietbrock,41.25975722222222,-87.48142361111111,,-4.06666
578,35TE,Wieser Angus Ranch,30.2521,-98.82448611111113,,4.05583
579,8CO5,Widner,38.833871944444454,-107.89228611111112,,9.18174
580,MO83,Widmark,40.253076666666665,-92.95492777777778,,0.15644
581,JY31,Wide Sky Airpark,39.44678055555556,-75.31324722222222,,-11.78041
582,PN94,Wiconisco Fire Company,40.569750000000006,-76.69595000000002,,-11.25518
583,NH51,Wickson,44.15593611111111,-71.15686944444445,,-14.68871
584,1PS9,Wicker & Wings Aerodrome,40.403434722222215,-75.37045555555554,,-11.93554
585,E25,Wickenburg Muni,33.97062933333333,-112.79508980555555,,10.29220
586,F14,Wichita Valley,33.947610472222216,-98.61614766666666,,4.01218
587,ICT,Wichita Dwight D Eisenhower Ntl,37.649944444444436,-97.43305555555555,KICT,3.33666
588,08IN,Whybrew Fld,39.916663888888884,-85.84710833333331,,-5.10485
589,65WN,Whoopy Hollow Aerodrome,42.676448111111114,-89.93798513888889,,-2.34632
590,31CO,Whomble,40.02148333333333,-102.175075,,6.34807
591,29WI,Whittlesey Cranberry Company,44.32551805555556,-90.02735222222222,,-2.47143
592,OK31,Whittington Ranch,33.77854166666667,-97.13145833333333,,3.12778
593,IEM,Whittier,60.77716944444445,-148.71965277777778,PAWR,15.71754
594,OK84,Whittaker Army,36.29648305555556,-95.30580194444444,,1.95155
595,ND54,Whitman Fld,47.12915694444445,-99.73038722222222,,5.00432
596,70WA,Whitman Community Hospital,46.86949166666667,-117.37600555555555,,14.10062
597,NDZ,Whiting Fld NAS South,30.69857305555556,-87.01440861111111,KNDZ,-3.25062
598,NSE,Whiting Fld NAS North,30.72247222222222,-87.02390305555555,KNSE,-3.24676
599,1VG2,Whithall Farm,38.12766666666667,-76.68916666666667,,-10.80629
600,B16,Whitfords,43.080617361111116,-76.53821105555555,,-11.87516
601,23NR,Whitfield's East,35.560555555555545,-76.23472222222222,,-10.62829
602,AL14,Whitfield Rgnl Hospital,32.505555555555546,-87.83638888888889,,-2.87760
603,4W4,Whitfield Farms,36.283472777777774,-79.07890138888888,,-9.11654
604,6TX4,Whitfield,34.3434,-101.54433611111112,,5.66006
605,NM55,Whitewater Mesa Ranch,33.36277777777778,-108.86361111111113,,8.87560
606,CD75,Whitewater,38.89998305555555,-108.48397805555555,,9.44990
607,38LA,Whiteville,30.784361944444445,-92.18234555555556,,0.11775
608,SQI,Whiteside County/Jos H Bittorf Fld,41.742833333333344,-89.67627777777778,KSQI,-2.44619
609,63OH,White's,39.702839722222215,-83.09388888888887,,-7.04361
610,47TE,Whites,28.85165472222223,-96.49747277777777,,2.77607
611,E24,Whiteriver,33.81060833333333,-109.98574361111113,,9.34457
612,51WT,Whiterik Fld,48.01041666666666,-118.36202777777777,,14.63259
613,SC99,Whiteplains,33.963861111111115,-81.35829166666666,,-7.35689
614,SZL,Whiteman AFB,38.73030555555556,-93.54786388888887,KSZL,0.66525
615,WHP,Whiteman,34.25932527777777,-118.41343305555556,KWHP,11.77609
616,60TN,Whitehurst Fld,35.2681,-88.99911999999999,,-2.32763
617,NEN,Whitehouse NOLF,30.349495,-81.86698944444444,KNEN,-6.55231
618,OR09,Whitehorse Ranch,42.33563916666667,-118.25752361111113,,13.37719
619,OL20,Whitehorn Cove,35.997321666666664,-95.25884944444445,,1.92612
620,08NC,Whiteheart Farm,36.06763694444445,-80.46561194444446,,-8.22636
621,LS00,Whitehead,30.67546277777777,-91.11427277777777,,-0.56062
622,79WI,Whitehall Fire Department,44.367313888888894,-91.33272777777779,,-1.42786
623,4GE3,Whitehall,32.49933055555556,-83.18327222222223,,-5.98451
624,LA36,Whitehall,30.07980555555556,-90.893275,,-0.66311
625,58S,Whitefish,48.40802,-114.29957611111112,,13.39369
626,3TS1,White Wings,30.011369444444448,-98.04050277777776,,3.62793
627,TA97,White Wing Ranch,29.63745888888889,-95.96884444444444,,2.46405
628,JY27,White Willow,40.92823333333333,-74.84396666666666,,-12.31029
629,7S6,White Sulphur Springs,46.49563088888889,-110.91185944444445,,11.63873
630,VG15,White Stone Family Practice,37.64418333333333,-76.39518333333334,,-10.88364
631,VG13,White Stone,37.64865,-76.38756666666667,,-10.88855
632,7Q7,White River Muni,43.56166416666667,-100.74180555555556,,5.63016
633,AR24,White River Medical Center,35.767119444444454,-91.63543611111112,,-0.52436
634,3VA7,White Post,39.06260666666667,-78.0913875,,-10.17091
635,ID94,White Pine Flats Ranch LLC,46.776666666666664,-116.69138888888891,,13.87534
