"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR","UASLOCATION","DATASET"
2019-09-15,"18:26","2019-09-15T18:26Z","N6833T","DEN","UAS",NA,"I90","Aircraft observed a yellow fixed wing UAS W bound at 4,000 feet 5 NM E of Chambers County Airport/KT90, TX. No evasive action was taken. FBI notified at 713-693-5000. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM E of I90","AIRPORT"
2019-09-19,"23:12","2019-09-19T23:12Z","N74564","DEN","UAS",NA,"FUL","Aircraft observed a UAS off the left side while W bound at 1,500 feet 3 NM E of Fullerton, CA. No evasive action was taken. LEO notified via 911.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM E of FUL","AIRPORT"
2019-09-21,"21:48","2019-09-21T21:48Z",NA,"JATOC","UAS",NA,"JATOC","FBI detected a Mavic 2 operating at 693 feet 2.75 NM N E of JFK. Flight duration was 4 minutes. USSS and FBI notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.75 NM N of JATOC","AIRPORT"
2019-09-27,"15:06","2019-09-27T15:06Z","N4810","DEN","UAS",NA,"ABI","Aircraft observed a  2 foot diameter UAS 300 feet off the left side while at 10,500 feet 12 NM SE of Stamford, TX. No evasive action was taken. shackelford County Sheriff notified at 325-762-2000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12 NM S of ABI","AIRPORT"
2019-09-28,"19:20","2019-09-28T19:20Z","N4768E","DEN","UAS",NA,"TUS","VFR aircraft observed a red and blue UAS while S bound at 5,500 feet 12 NM S of Tucson, AZ. No evasive action was taken. Pema County Sheriff notified at 520-741-4600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12 NM S of TUS","AIRPORT"
2019-10-02,"20:09","2019-10-02T20:09Z","N49WA","DEN","UAS",NA,"P50","Aircraft observed a UAS while S bound at 2,200 feet 3 NM S of Falcon Field APRT. No evasive action was taken. PHX ARPT PD notified at 602-273-3311.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of P50","AIRPORT"
2019-10-14,"01:52","2019-10-14T01:52Z","N805HD","DEN","UAS",NA,"BUR","Aircraft observed a UAS at 200 feet above while orbiting at 1,700 feet 9 NM E of Van Nuys. No evasive action was taken. LAPD notified at 213-485-2600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9 NM E of BUR","AIRPORT"
2019-10-14,"15:14","2019-10-14T15:14Z","N953GV","NCRCC","UAS",NA,"PCT","Aircraft observed a white, oval shaped UAS about the size of a basketball, at the DCA087014 (approximately 3 NM SE of W00 (Freeway Airport)), off their right side while Sbound at 3,100 feet, hovering. No evasive action was taken. Prince Georges County PD notified at 301-352-1275.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of PCT","AIRPORT"
2019-10-21,"21:18","2019-10-21T21:18Z","CNS1612","DEN","UAS",NA,"N90","Aircraft observed a white UAS off the right side while SW bound at 2,500 feet 5 NM NW of Tappan Zee bridge. No evasive action was taken. NYPD Aviation Unit notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM N of N90","AIRPORT"
2019-10-22,"01:11","2019-10-22T01:11Z","N1608S","DEN","UAS",NA,"OWD","Aircraft observed a UAS at 1,900 feet 7 NM SW of Norwood in the vicinity of Foxboro Stadium. No evasive action was taken. Foxboro Police notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM S of OWD","AIRPORT"
2019-10-26,"03:07","2019-10-26T03:07Z","N2228K","DEN","UAS",NA,"L30","Aircraft observed a Quad-copter UAS off the 12 o'clock position while S bound at 7,500 feet 3 NM S of 0L7. No evasive action was taken. Las Vegas Metro PD notified at 702-261-5135.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of L30","AIRPORT"
2019-11-03,"15:50","2019-11-03T15:50Z","JIA5366","DEN","UAS",NA,"PHL","Aircraft observed a white with black arms UAS 800 feet off the left side while NE bound at 4,000 feet 5 NM SE of Woodstown. No evasive action was taken. LEO notified at 215-937-6963. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of PHL","AIRPORT"
2019-11-03,"17:24","2019-11-03T17:24Z","ASH6236","DEN","UAS",NA,"IAH","Aircraft observed a red and black UAS while E bound at 2,000 feet 5 NM W of Houston. No evasive action was taken. Houston PD notified at 832-395-2995.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM W of IAH","AIRPORT"
2019-11-13,"03:02","2019-11-13T03:02Z","N2202W","DEN","UAS",NA,"D10","Aircraft observed a UAS off the right side while at 2,500 feet 6 NM SE of Meacham. Closest  proximity was 5,600. No description was given. No evasive action was taken. DFW DPS notified at 972-373-3210.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 NM S of D10","AIRPORT"
2019-12-05,"02:18","2019-12-05T02:18Z","NDU678","DEN","UAS",NA,"NYL","Aircraft observed a UAS off the right side while W bound at 1,700 feet 6 NM E of Yuma, AZ. No evasive action was taken. Provost Marshall's Office notified at 928-269-2204.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 NM E of NYL","AIRPORT"
2019-12-06,"21:10","2019-12-06T21:10Z","CSJ317","DEN","UAS",NA,"SBN","Aircraft observed a white quad-copter UAS at 3,200 feet off the right side while W bound at 3,000 feet 3 NM E of C20. No evasive action was taken. Berrien County Law enforcement notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM E of SBN","AIRPORT"
2019-12-12,"07:19","2019-12-12T07:19Z","CHOC1","DEN","UAS",NA,"ONT","Aircraft observed a UAS while N bound at 2,200 feet 3 NM SW of Ontario, CA. No evasive action was taken. PD Helo notified on frequency.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of ONT","AIRPORT"
2019-12-19,"05:09","2019-12-19T05:09Z",NA,"DEN","UAS",NA,"NGU","Reported a UAS 1 NM W of RY28. No aircraft involved. No impact to operations. Norfolk Military Police notified at 757-438-3074.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM W of NGU","AIRPORT"
2019-12-24,"19:49","2019-12-24T19:49Z","N8184B","DEN","UAS",NA,"A80","Aircraft observed a quadcopter UAS off the 12 o'clock position while ESE bound at 3,500 feet 7 NM N of Lawrenceville, GA. No evasive action was taken. Gwinnett County Sheriff notified at 770-513-5700.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM N of A80","AIRPORT"
2020-01-01,"18:35","2020-01-01T18:35Z","RPA5870","DEN","UAS",NA,"C90","Aircraft observed a black UAS while S bound at at 5,500 feet 5 NM S of Chicago, IL. No evasive action was taken. FBI notified at 312-421-6700.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of C90","AIRPORT"
2020-01-02,"13:05","2020-01-02T13:05Z","GPD111","DEN","UAS",NA,"SJU","Aircraft observed a UAS 100 feet below while Wbound at 1,000 feet 5 NM S of San Juan. No evasive action was taken. San Juan Airport PD notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of SJU","AIRPORT"
2020-01-05,"03:23","2020-01-05T03:23Z","N442TH","DEN","UAS",NA,"S56","Aircraft observed a UAS off the 12 o'clock position while N bound at 6,000 feet 7 NM E of Ogden. No evasive action was taken. Salt Lake City Airport PD notified at 801-575-2401.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM E of S56","AIRPORT"
2020-01-06,"01:40","2020-01-06T01:40Z",NA,"DEN","UAS",NA,"ZMP","A ZMP off-duty employee reported 15-20 UAS along Interstate 35 approximately 20 NM S Minneapolis, MN. Altitude estimated at 200 feet. No Aircraft involved and MSP APCH verified no impact to aviation at that location. Rice County Sheriff notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20 NM S of ZMP","AIRPORT"
2020-01-07,"16:17","2020-01-07T16:17Z","N627CN","DEN","UAS",NA,"D01","Aircraft observed a brown UAS while S bound at 1,800 feet 1 NM NE of F69. No evasive action was taken. DFW DPS notified at 972-973-3210.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM N of D01","AIRPORT"
2020-01-20,"23:31","2020-01-20T23:31Z","N652JM","DEN","UAS",NA,"MLU","Aircraft observed a UAS 1,000 feet below them while NE bound at 4,000 feet 35 NM SW of Monroe, LA. No evasive action was taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35 NM S of MLU","AIRPORT"
2020-01-21,"18:00","2020-01-21T18:00Z","N9380U","DEN","UAS",NA,"TOA","Aircraft observed a UAS 300 feet below while ESE bound at 700 feet 1 NM S of Torrance. No evasive action taken. Torrance PD notified at 310-618-5641.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM S of TOA","AIRPORT"
2020-01-29,"19:00","2020-01-29T19:00Z","N135UT","DEN","UAS",NA,"TYS","Aircraft observed a UAS at 1,200 feet 3 NM S of Morristown. No evasive action was taken. LEO notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of TYS","AIRPORT"
2020-01-29,"23:40","2020-01-29T23:40Z","UPS58","DEN","UAS",NA,"SCT","Aircraft reported a dark blue UAS at 12 o'clock and same altitude of 16,000 feet while NE bound 3 NM W of Avalon, CA. No evasive action taken. LA County Sheriff notified at 310-510-0074. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM W of SCT","AIRPORT"
2020-02-15,"22:45","2020-02-15T22:45Z","ENY4179","DEN","UAS",NA,"RDU","Aircraft observed a UAS with red light while S bound at 11,000 feet, 25 NM N direction of RDU. No evasive action was taken. Person PD notified at 336-599-8345.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25 NM N of RDU","AIRPORT"
2020-02-19,"18:15","2020-02-19T18:15Z","C6543","DEN","UAS",NA,"SBA","Aircraft observed a UAS off the right side while NW bound at 800 feet, 2 NM SW direction of RZS near Santa Barbara Pier. No evasive action was taken. Santa Barbara PD notified at 805-882-8900.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NM S of SBA","AIRPORT"
2020-02-22,"22:10","2020-02-22T22:10Z","N283SR","DEN","UAS",NA,"ZTL","Aircraft observed a black and pink UAS or model rocket parachute 500 feet below them while NW bound at 14,000 feet 50 NM NE of Atlanta, GA. No evasive action was taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50 NM N of ZTL","AIRPORT"
2020-02-22,"23:15","2020-02-22T23:15Z","N394MK","DEN","UAS",NA,"AVL","Aircraft observed a red and blue UAS while NW bound at 7,500 feet 4 NM E of Asheville, NC. No evasive action was taken. Bunkham County Sheriff notified at 828-250-4503.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM E of AVL","AIRPORT"
2020-02-27,"22:00","2020-02-27T22:00Z","SKW3830","DEN","UAS",NA,"S46","Aircraft reported a black UAS with red lights off right side, while E bound at 7,500 feet, 1 NM NE of S50. No evasive action taken. Auburn PD notified at 253-852-2121. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM N of S46","AIRPORT"
2020-03-23,"17:30","2020-03-23T17:30Z","N545AP","DEN","UAS",NA,"WOC","Aircraft observed two UAS passing underneath while at 2,000 feet, 17 NM SW of Orlando. No evasive action was taken. Osceola County Sheriff notified at 321-697-4444.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17 NM S of WOC","AIRPORT"
2020-03-27,"14:18","2020-03-27T14:18Z","N197WB","DEN","UAS",NA,"EVB","Aircraft observed a brown, quad-copter UAS pass 50 feet below them while at 900 feet 1.5 NM S of New Smyrna Beach Airport.. No evasive action was taken. New Smyrna Beach PD notified via 911.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5 NM S of EVB","AIRPORT"
2020-04-07,"01:55","2020-04-07T01:55Z","RAKE49","DEN","UAS",NA,"MAF","Aircraft observed a UAS off the left side while NE bound at 5,000 feet 12 NM SW of Midland. No evasive action was taken. Ector County Sheriff notified at 432-335-3050.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12 NM S of MAF","AIRPORT"
2020-04-14,"18:20","2020-04-14T18:20Z","N471A","DEN","UAS",NA,"RSW","Aircraft observed a 15 foot white fixed wing UAS off the right side while NE bound at 4,500 feet 12 NM NE of La Belle, FL. Aircraft made an evasive climbing maneuver to avoid UAS. Hendry County Sheriff notified at 863-674-0406.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12 NM N of RSW","AIRPORT"
2020-04-28,"23:30","2020-04-28T23:30Z","PHXAV71","DEN","UAS",NA,"DAB","Aircraft observed a 4 rotor UAS 4 NM W of New Smyna Beach Airport. No evasive action was taken. Volusia County Sheriff notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM W of DAB","AIRPORT"
2020-05-13,"16:41","2020-05-13T16:41Z","N9206J","DEN","UAS",NA,"RSW","Aircraft observed a black quad-copter UAS while W bound at 3,000 feet 6 NM NE of X14. No evasive action was taken. Hendry County Sheriff notified at 863-946-1600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 NM N of RSW","AIRPORT"
2020-05-22,"01:40","2020-05-22T01:40Z","HAWK11","DEN","UAS",NA,"U90","Aircraft observed a UAS quad-copter with red lights while E bound at 500 feet 8 NM NW of Tucson. No evasive action was taken. LEO notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 NM N of U90","AIRPORT"
2020-05-23,"01:00","2020-05-23T01:00Z","N9311V","DEN","UAS",NA,"P50","Aircraft observed a UAS pass 500 feet below them while N bound at 6,500 feet 7 NM NE of Scottsdale, AZ. No evasive action was taken. Scottsdale Airport PD notified at 602-273-3311.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM N of P50","AIRPORT"
2020-06-03,"19:35","2020-06-03T19:35Z","TATER1","DEN","UAS",NA,"RND","Aircraft observed a small white UAS while WNW bound at 2,100 feet 2.7 NM ESE of Universal City. No evasive action was taken. Randolph Base Ops notified at 210-652-2943.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.7 NM E of RND","AIRPORT"
2020-06-03,"23:23","2020-06-03T23:23Z","SWA1388","DEN","UAS",NA,"C90","Aircraft observed a UAS while W bound at 6,000 feet 10 NM ESE of Gary. No evasive action was taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 NM E of C90","AIRPORT"
2020-06-06,"02:27","2020-06-06T02:27Z","LNSLT2","DEN","UAS",NA,"FAT","Aircraft observed a small white hobby tri-wing UAS 100 feet below while S bound at 900 feet 3 NM S of Fresno. No evasive action was taken. Fresno PD notified at 559-621-7000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of FAT","AIRPORT"
2020-06-07,"21:13","2020-06-07T21:13Z","SP5","DEN","UAS",NA,"BOS","Boston PD reported that a UAS was observed over a public demonstration at an altitude of 150 feet 4 NM W SW of BOS, over Frog Pond. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM W of BOS","AIRPORT"
2020-06-13,"23:32","2020-06-13T23:32Z","SWA823","DEN","UAS",NA,"C90","Aircraft observed a UAS 1,000 below while W bound at 4,000 feet 6 NM S of Gary, IN. Evasive action not reported. Chicago FBI notified at 312-421-6700. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 NM S of C90","AIRPORT"
2020-06-14,"17:40","2020-06-14T17:40Z","N208JW","DEN","UAS",NA,"RFD","Aircraft observed a black UAS 50 feet below while E bound at 11,500 feet 1 NM S of Rochelle, IL. No evasive action was taken. Ogle County Sheriff notified at 815-732-1101.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM S of RFD","AIRPORT"
2020-06-14,"19:25","2020-06-14T19:25Z","N641D","DEN","UAS",NA,"D10","Aircraft observed a UAS off the front while NE bound at 2,000 feet 8 NM SW of 5TX0. No evasive action was taken. LE notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 NM S of D10","AIRPORT"
2020-06-17,"00:08","2020-06-17T00:08Z","C6570","DEN","UAS",NA,"ZSU","Aircraft observed a UAS off the right side while N bound at 800 feet 5 NM SW of Rafael Hernandez Airport. No evasive action was taken. BQN Airport Security notified at 787-890-1266.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of ZSU","AIRPORT"
2020-06-21,"23:06","2020-06-21T23:06Z","N114RG","DEN","UAS",NA,"NCT","Aircraft observed a UAS 50 feet low while W bound at 6,000 feet 5 NM E of San Jose. No evasive action was taken. San Jose PD notified at 408-277-8911. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM E of NCT","AIRPORT"
2020-06-22,"20:22","2020-06-22T20:22Z","B86SR","DEN","UAS",NA,"ZAB","Aircraft observed a UAS off the upper right side while SSE bound at 11,500 feet 46 NM NNW of San Simon. No evasive action was taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46 NM N of ZAB","AIRPORT"
2020-06-23,"23:31","2020-06-23T23:31Z","N1260U","DEN","UAS",NA,"FXE","Aircraft observed a UAS off the overhead while on approach to Rwy 9 at 600 feet 1 NM W of airport. No evasive action was taken. Broward County Sheriff notified at954-764-4357.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM W of FXE","AIRPORT"
2020-06-25,"15:30","2020-06-25T15:30Z","LASR273","DEN","UAS",NA,"NQI","Aircraft observed a UAS operating at 50 feet AGL while at 150 feet 1 NM N of  NOG. No evasive action was taken. Orange Grove Naval Auxiliary Field Base Security notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM N of NQI","AIRPORT"
2020-06-28,"01:10","2020-06-28T01:10Z","N825UW","DEN","UAS",NA,"SAT","Aircraft observed a black quadcopter UAS 500 feet below them while SW bound at 3,000 feet 5 NM SE of San Antonio, TX. No evasive action was taken. DPS Helo notified on frequency.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of SAT","AIRPORT"
2020-07-18,"19:30","2020-07-18T19:30Z","N120JF","DEN","UAS",NA,"ZSE","Aircraft observed a silver and white UAS 200 feet below while N bound at 8,500 feet 17 NM W NW of LMT. No evasive action was taken. Oregon State PD notified at 541-883-5711.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17 NM W of ZSE","AIRPORT"
2020-07-19,"18:33","2020-07-19T18:33Z","N243TM","DEN","UAS",NA,"ACT","Aircraft observed a black UAS off the right side while SW bound at 8,200 feet 12.5 NM S of T15. No evasive action was taken. Marlin PD notified at 254-883-9255.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.5 NM S of ACT","AIRPORT"
2020-07-31,"20:47","2020-07-31T20:47Z","N22T","DEN","UAS",NA,"ZAB","Aircraft reported a 50' diameter white balloon pass  500-1000' above while E bound at FL450 35 NM NE of Yuma, AZ. LE not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35 NM N of ZAB","AIRPORT"
2020-08-09,"15:18","2020-08-09T15:18Z","N210AX","DEN","UAS",NA,"PIT","Aircraft observed a UAS 200 feet below while N bound at 4500 feet 3 NM S W of PIT. No evasive action was taken. Allegheny Police Department notified via 911.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM S of PIT","AIRPORT"
2020-08-09,"16:46","2020-08-09T16:46Z","JBU520","DEN","UAS",NA,"N90","Aircraft observed a UAS pass underneath while W bound at 2000 feet 12 NM N E of JFK. No evasive action was taken. NY Port Authority notified at 7182444335.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12 NM N of N90","AIRPORT"
2020-08-16,"16:45","2020-08-16T16:45Z","N87814","DEN","UAS",NA,"RFD","Aircraft observed a UAS at the same altitude while W bound at 3,500 feet 8 NM NE of Rockford, IL. No evasive action was taken. No LEO notification.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 NM N of RFD","AIRPORT"
2020-08-16,"20:44","2020-08-16T20:44Z","N6018Z","DEN","UAS",NA,"R90","Aircraft observed a UAS at same altitude W bound at 3,300 feet 5 NM SW of Omaha, NE. No evasive action was taken. Omaha Police Department notified at 402-444-5600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of R90","AIRPORT"
2020-08-21,"18:10","2020-08-21T18:10Z","N365SJ","DEN","UAS",NA,"AZO","Aircraft observed a UAS off 6 o'clock position while W bound at 1200 feet 1 NM E of 5MI5 (Borgess Hospital). No evasive action was taken. Kalamazoo County Airport Unit notified at 369-720-5213.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM E of AZO","AIRPORT"
2020-08-30,"21:48","2020-08-30T21:48Z","N1857F","DEN","UAS",NA,"CLE","Aircraft observed a black UAS from the left side while NW bound at 10,000 feet 17.5 NM NE of 89D. No evasive action was taken. Cleveland PD notified at 216-621-1234.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.5 NM N of CLE","AIRPORT"
2020-09-04,"12:14","2020-09-04T12:14Z","NKS2875","DEN","UAS","MOR","ZOB","Aircraft observed a silver UAS while W bound at 14,500 feet 4 NM W direction of ARB. No evasive action was taken. Washtenaw County Sheriff notified at 734-994-2911.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM W of ZOB","AIRPORT"
2020-09-05,"18:21","2020-09-05T18:21Z","N9084N","DEN","UAS",NA,"HVN","Aircraft observed a UAS while E bound at 1,000 feet 2 NM S of the airport. No evasive action was taken. New Haven Police Department notified at 203-468-3113.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NM S of HVN","AIRPORT"
2020-09-06,"22:08","2020-09-06T22:08Z","SKYDIV5","DEN","UAS",NA,"A90","Aircraft observed a UAS while E bound at 4,500 feet 1.5 NM SW of Pepperell, MA. No evasive action was taken. LE not notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5 NM S of A90","AIRPORT"
2020-09-12,"22:27","2020-09-12T22:27Z","ASI322","DEN","UAS",NA,"P50","Aircraft observed a UAS off the left side while N bound at 3,900 feet 4 NM norht of PXR. No evasive action was taken. PHX ARPT PD notified at 602-273-3311.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 NM n of P50","AIRPORT"
2020-09-17,"15:28","2020-09-17T15:28Z","N5338F","DEN","UAS",NA,"AZO","Aircraft observed a UAS off the left side at 500 feet 2 NM NW of D95. No evasive action was taken. LaPeere Police Department notified at 810-667-0292.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 NM N of AZO","AIRPORT"
2020-09-18,"20:03","2020-09-18T20:03Z","SWA961","NCRCC","TOI-NCR FRZ","MOR, TOI-NCR FRZ, UAS","DCA","DCA-2: Aircraft landing DCA runway 1 observed a UAS on the right side of the Potomac river approximately 5 NM S of the DCA airport (DCA187005) at 800 feet. No direction of movement given and only described as silver. No evasive action taken. Prince Georges County PD notified at 301-3521275. No other sightings by successive aircraft. DCA will complete MOR. MX notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5 NM S of DCA","AIRPORT"
2020-09-22,"18:37","2020-09-22T18:37Z","ECO2122","DEN","UAS",NA,"MSP","Aircraft observed a UAS off the right side while SE bound at 1,400 feet 3 NM NW direction of MSP. No evasive action was taken. Ridgeland PD notified at 612-861-9800.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 NM N of MSP","AIRPORT"
2020-09-26,"20:49","2020-09-26T20:49Z","N30LU","DEN","UAS",NA,"AUS","Aircraft observed a red and black UAS off the left while W bound at 3,500 feet 7 NM NE of 50R airport. No evasive action was taken. Caldwell County Sheriff notified at 512-398-6747.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM N of AUS","AIRPORT"
2020-09-26,"22:14","2020-09-26T22:14Z","N950TT","DEN","UAS",NA,"A90","Aircraft observed a large, white UAS off the left side at 6,000 feet 1 NM E of 26MA airport. No evasive action was taken. Massachusetts State Police notified at 508-820-2121.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM E of A90","AIRPORT"
2020-10-17,"20:30","2020-10-17T20:30Z","SWA128","DEN","UAS","MOR","ZBW","Aircraft observed a UAS off the right side while S bound at 17,000 feet 7 NM SE of Long Island Airport. No evasive action was taken. Suffolk County Police notified at 631-852-6000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7 NM S of ZBW","AIRPORT"
2020-10-18,"22:01","2020-10-18T22:01Z","N470CD","DEN","UAS",NA,"RDG","Aircraft observed a UAS off the left side while S bound at 800 feet 1 NM S of RD Airport. No evasive action was taken. Pennsylvania State Police Notified at 610-387-6645.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 NM S of RDG","AIRPORT"
