"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR"
2018-02-12,"07:22","2018-02-12T07:22Z","DAL1838","DEN","UAS",NA,"S46","Observed a UAS at 5,000 feet, 13 miles SE of Seattle. No evasive action taken. Seattle PD notified via 911. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-12,"08:46","2018-02-12T08:46Z","N6043M","NCRCC","UAS",NA,"BFI","Reported a UAS over Century Link Field at approximately 1,000 feet. No evasive action reported. Unknown if LE notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-12,"09:42","2018-02-12T09:42Z","N6959A","NCRCC","UAS",NA,"VNY","Reported a UAS with a blue light on the bottom in the downwind at approximately 1,850 feet. PD 10 (LE Helo) was notified on frequency and searched the area without success.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-13,"01:23","2018-02-13T01:23Z","UAL1633","NCRCC","UAS","MOR","DCA","DCA1: Black UAS reported by UAL1633 while on 7 mile final at 2,200'. UAS was right side, S bound,no evasive action taken. More information forthcoming. 2046: DCA supervisor confirmed with PIC that aircraft was at 2,500', turning base, and saw UAS at 2,200'. UAS was black and round. PG HELO notified at. DCA will do MOR. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-13,"02:32","2018-02-13T02:32Z","EDV3664","DEN","UAS",NA,"RSW","Reported observing a black and white UAS while SW bound at 2,000 feet, 10 miles NE of SW Florida International Airport. No evasive action taken. Lee County Sheriff Aviation Department notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-13,"02:44","2018-02-13T02:44Z","JIA5225","DEN","UAS",NA,"CLT","Reported observing 3 UAS's off of the left wing at the same altitude. PIC applied right rudder when the UAS's were 10 to 15 feet off of the nose. Not known if LEO was notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-13,"03:48","2018-02-13T03:48Z","MARS71","DEN","UAS",NA,"NYL","Reported observing a black bullet shaped UAS at the same altitude while Ebound at 13,000 feet, 20 miles NW of Yuma MCAS. No evasive action taken. Yuma Sheriff Department notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-14,"07:47","2018-02-14T07:47Z","N621JA","NCRCC","UAS",NA,"BUR","Aircraft parked at the Atlantic FBO at BUR when the PIC reported a 3 rotor UAS orbiting at 1,200 feet over the Atlantic ramp and then was observed heading SE bound. Burbank-Glendale PD Aircraft (Police100, type unknown) was notified on frequency but was unable to locate the UAS. Burbank Airport Operations Center notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-14,"08:10","2018-02-14T08:10Z","SHERIFF22","NCRCC","UAS",NA,"SCT","Reported 2 UAS within 100 feet while NE bound along I-10 in Santa Monica. No evasive action reported. Santa Monica PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-14,"09:23","2018-02-14T09:23Z","N766A","NCRCC","UAS",NA,"SDL","Reported a blue and white UAS 60 feet off the right wing while E bound at 2,600 feet 3 SW of SDL. No evasive action reported. Unknown if LE notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-14,"10:52","2018-02-14T10:52Z","SWA645","NCRCC","UAS",NA,"BUR","While the aircraft wasE bound at 1,100 feet, reported a flying candle type UAS with red and orange lights off the right side of the aircraft at 500 feet AGL justS of therunway 8 centerline at BUR. No evasive action reported and the aircraft landed without incident. ATCT personnel also observed the UAS from the tower but lost sight of it while working traffic. LAPD Air Support Division notified at. Police10, helo,was in the area andwas notified on frequency and searched for the UAS without success. 0600 HQ DEN followed up with LAPD Air Division and they stated that they were unable to locate the UAS or operator(s) but they are following up on some leads form the day before.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-14,"11:06","2018-02-14T11:06Z","JBU359","NCRCC","UAS",NA,"BUR","Reported a UAS with red and orange lights off the left side of the aircraft at 600 feet AGL while the aircraft was E bound at 1,100 feet just N of the runway 8 centerline. No evasive action reported. Aircraft landed without incident. One other aircraft, JSX152, E135, LAS..BUR,was alsoaffected by the UAS activity and landed without incident. The ATCT changed operations to runway 33 to avoid the UAS. LAPD Air Division notified at. Police10, helo,was also notified on frequency and searched for the UAS without success.0600 HQ DEN followed up with LAPD Air Division and they stated that they were unable to locate the UAS or operator(s) but they are following up on some leads form the day before. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-15,"00:02","2018-02-15T00:02Z","N337H","DEN","UAS","MOR","CHS","1756HELO departed CHS as VRTICL3. 1800HELOdeparted Class C airspace, ATC services were terminated, HELO squawked 1200. HELO continued VFR. 1836 HELO observed a UAS, took evasive action to avoid the UAS, struck a tree and crashed landed.2 POB, no injuries reported. HELO is on the Sern tip ofDaniel's Island (per AADS playback approximately CHS130008).PIC did not report seeing the UAS operator.ROC, FSDO, MR advised. 1934 CHS advised PIC reported no fire and they were walking out of the swamp. HQ DEN contacted Charleston Police to advise, HQ DEN provided last observed lat/long 032:49:16N/079:55:06W. 1942 WOC advised ROC reported UAS collided with the tail rotor of HELO. HQ DEN contacted US Coast Guard station Charleston, SC in vicinity of Daniel's Island. 1949 WOC advised ROC reported substantial damage to HELO.PIC reported UAS was white. 2012 USCG advises POBs were an instructor pilot and student pilot. 2104 WOC advised ROC reported HELO tail rotorhit tree, not UAS. 2257 CHS advised FSDO on scene. NTSB notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-15,"04:29","2018-02-15T04:29Z","N223WY","DEN","UAS",NA,"DLH","Aircraft type SF50. Rreported a UAS off the right side, 500 feet below the Aircraft while E bound at 4,000 feet, 4 NM NW DLH. No evasive action taken. Duluth PD notified via 911. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-15,"04:36","2018-02-15T04:36Z",NA,"DEN","UAS",NA,"STX","ATCT observed a UAS moving E-to-W and hovering along the first 3,000 feet of RWY 28. No Aircraft involved. Local LEO and CFR notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-15,"09:08","2018-02-15T09:08Z","N112JJ","NCRCC","UAS",NA,"SMO","Reported a white UAS over the Santa Monica pier at 200 feet. No evasive action taken. LE notified but no number provided.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-15,"22:34","2018-02-15T22:34Z","N792AM","DEN","UAS",NA,"MAF","Reported a black quad-copter operating at 500 feet, 2.1 NM S MAF. No evasive action taken. McAllen PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-15,"23:58","2018-02-15T23:58Z","FFX1","NCRCC","UAS","MOR","DCA","DCA-1; 1848; Aircraft reported sighting a yellow drone at approximately the DCA290011 (2 W of Tyson's Corner)at 600 feet. Drone was Wbound. 1856; BKJK Scrambled. 1901; BKJK Airborne. FFX1 investigating. 1902; BKJK RTB.2002;FFX1 advised DCA drone was 2 1/2 feet in diameter with 4 rotors. Drone was 100 feet from aircraft, no evasive action taken. FFX1 had no further sightings. DCA filed MOR. NFA.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-16,"02:56","2018-02-16T02:56Z","TPAPD8","DEN","UAS",NA,"TPA","HELO observed a black quadcopter UAS 500 feet below the HELO while maneuvering at 900 feet .5 NM S of TPA. No evasive action was taken. Tampa PD notified on frequency.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-16,"04:14","2018-02-16T04:14Z","N500NK","DEN","UAS",NA,"LAS","Aircraft reportedquad-copter passed 100 feet below while WSW bound at 3,500 feet2 NM NNW of LAS. No evasive action taken. Las Vegas Metro Police notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-16,"06:53","2018-02-16T06:53Z","GPD27","DEN","UAS",NA,"DAL","Aircraft observed what appeared to be a UAS off their right side over Bachman Lakewhile on short final at DAL. No evasive action taken. LEO notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-17,"01:38","2018-02-17T01:38Z","AMBSH13","DEN","UAS",NA,"JAX","Reported a UAS while W bound at 10,000 feet 20 NM E of NRB. No evasive action reported. Duval Co Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-17,"04:53","2018-02-17T04:53Z","OXF275","DEN","UAS",NA,"FFZ","Aircraft Observed a white quadcopter UAS at 2,400 feet 1 S of FFZ. No evasive action taken. Mesa PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,"01:11","2018-02-18T01:11Z","DPJ47","NCRCC","UAS",NA,"FLL","Reported a UAS off the left wing while on final to runway 10R at FL at 1,500 feet. No evasive action reported. LE notified but no contact number provided.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,"01:37","2018-02-18T01:37Z","EDV3433","NCRCC","UAS",NA,"A80","Reported a UAS while at 3,500 feet W bound 8 E ATL. UAS size / color not reported. UAS passed within 500 feet of the aircraft. Evasive action not reported. Clayton County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,"01:48","2018-02-18T01:48Z","CAP779","NCRCC","UAS","PAGED","ILG","Reported a small yellow UAS 700 feet below aircraft whileW bound at 1,700 feet 7 W of Wilmington. Pilot reportedly made a right turn to avoid the UAS. New Castle PD notified at. Information received by the WOCfrom a DRAthrough the ROC. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,"03:06","2018-02-18T03:06Z","SWA4136","NCRCC","UAS",NA,"I90","Reported a red UAS onthe left side 200 feet above the aircraft while WNW bound at 6,000 feet 18 E of HOU. No evasive action taken. FBI notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,"04:13","2018-02-18T04:13Z","N2092L","NCRCC","UAS","PAGED","SMO","Reported a UAS 50 feet from the aircraft while at 1,700 feet in the vicinity of Cheviot Hills. Pilot took evasive action. Airport PD and local LE notified. No further information provided. Information received by the WOCfrom a DRAthrough the ROC. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,"06:09","2018-02-18T06:09Z","N3180W","NCRCC","UAS","PAGED","RHV","The aircraft was instructed to enter left traffic to runway 31L at RHV. When the aircraft was mid-field left downwind the PIC reported a UAS off the right side within 100 feet of the aircraft at 1,400 feet. No description of the UAS provided. The PIC reported a NM AC with the UAS and had to take evasive action to avoid the UAS. San Jose PD notified at. Information received by the WOCfrom a DRAthrough the ROC. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,"06:27","2018-02-18T06:27Z","N118SV","NCRCC","UAS",NA,"AUS","Reported an 8 -12 inch red quad-copter UAS 100 feet below and off the right side while NE bound at 5,000 feet in the vicinity of Burnett, TX. No evasive action taken. Burnett County Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,"07:23","2018-02-18T07:23Z","MP6","NCRCC","UAS",NA,"TMB","While orbiting at 400 feet 3 SE Miami Executive Airport when a UAS began to follow the aircraft. No evasive action reported. MP6 followed the UAS and dispatched ground units to attempt to locate the UAS operator.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,"07:30","2018-02-18T07:30Z",NA,"NCRCC","UAS","PAGED","PBI","A USCG vessel reported a stationary UAS 2 NM ESE of PBI. No description or altitude given. PBI ATCT was unable to visually locate the UAS. No facility, including WADS, was showing any targets in the area. USSS advised the Palm Beach Sheriff. 0235 HQ DEN reached out to PBI TRACON for more information, spoke with USSS. USSS stated that the last visual anyone hadof the UAS had itmoving W bound directly toward the airport at approximately 500 feet.All concerned entities (USSS, PBSO, USCG) are aware.0255 USSS CLOSEOUT: PBSO located the UAS and stated that it was not a UAS but some type of toy that lights up. They are taking no further action.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,"08:14","2018-02-18T08:14Z","SWA5958","DEN","UAS",NA,"LAX","Observed a UAS 100 feet away while WSW bound at 3,900 feet, 10 miles ENE of LAX on the visual approach. No evasive action taken. Los Angeles PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-19,"01:42","2018-02-19T01:42Z","N9461N","NCRCC","UAS",NA,"PBI","Reported a black and orange UAS approximately the size of a basketball off the right side 800 feet laterally and at the same altitudewhile N bound at 7,000 feet 15 W of BCT. No evasive action reported. Palm Beach Sheriff's Office notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-19,"02:52","2018-02-19T02:52Z","N8747X","NCRCC","UAS",NA,"RSW","Reported a UAS while NW bound at 3,000 feet 16 NW of Ft. Myers. UAS size and color not reported. UAS passed within 200 feet underneath the aircraft. No evasive action reported. Lee County Sheriff notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-19,"04:24","2018-02-19T04:24Z","ENY3709","DEN","UAS",NA,"ORD","Aircraftreported a UAS 500 feet off their right side while S bound, descending out of 5,000 feet for RWY 27R, 18 NM NE ORD. No evasive action taken. FBI notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-19,"04:41","2018-02-19T04:41Z","DAL981","DEN","UAS",NA,"A80","A passenger reported to the captain as he was exiting the Aircraft that he spotted a UAS about 1 minute prior to landing. Pilot estimated the UAS's altitude to be approximately 300 feet. Atlanta PD Air One notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-19,"09:03","2018-02-19T09:03Z","SWA4581","DEN","UAS",NA,"SJC","Reported sighting a larger silver UAS operating over Valley Christian High School while at 2,300 feet, 5 miles ESE of SJC. No evasive action taken. San Jose PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-19,"09:21","2018-02-19T09:21Z","N805HD","DEN","UAS",NA,"VNY","Reported observing a UAS operating at the same altitude as the Hollywood sign, while NW bound at 1,400 feet, 10 miles E of Van Nuys. No evasive action taken. LEO was not notified.  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-19,"12:05","2018-02-19T12:05Z","N449ND","DEN","UAS",NA,"F11","Reported observing a UAS with red and green lights operating at 5,000 feet and 3 miles off of the right side while being Sbound at 6,000 feet, 17 miles ESE of ORL. No evasive action reported. Orlando Airport PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-21,"00:55","2018-02-21T00:55Z","N6NY","NCRCC","UAS",NA,"PHL","Reported a white UAS at the same altitude while on right base to runway 24 at PNE. No evasive action taken. LE notified but no contact number supplied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-21,"02:14","2018-02-21T02:14Z","N168BF","NCRCC","UAS",NA,"MIA","Reported a black and orange UAS at 2,000 feet 4 NW of Miami-Opa Locka Executive airport. No evasive action taken. LE not notified due to controller workload. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-21,"04:11","2018-02-21T04:11Z","N431HF","NCRCC","UAS",NA,"EWR","Reported a black-quad copter UAS 100 feet below while S bound at 1,500 in the vicinity of W 30th Street Heliport. No evasive action taken. NYPD Aviation Unit notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-22,"02:26","2018-02-22T02:26Z","PG2","NCRCC","UAS",NA,"CBP","1938; Reported a News Media drone at350 feet, at the intersection Chads Ford Dr and Chadsey Ln,Brandywine, MD. Location within SFRA. PG County PD on the scene. 2141; No further reports. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-22,"05:55","2018-02-22T05:55Z","N363JG","NCRCC","UAS",NA,"LAX","Reported a UAS off the right wing while W bound at 3,600 feet 14 NM E LAX. No evasive action taken. LAPD Air Support Unit notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-22,"07:12","2018-02-22T07:12Z","CFN107","NCRCC","UAS",NA,"L30","Reported a white UAS over Three Fingers Lake while W bound at 3,600 feet 3 NM W of VGT. No evasive reaction reported Unknown if LE notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-23,"01:47","2018-02-23T01:47Z","N710BB","NCRCC","UAS",NA,"ZDC","Reported a UAS off the left side while S bound at 12,000 feet 46 NM NE of Greensboro. No evasive action taken. Greensboro PD notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-23,"04:54","2018-02-23T04:54Z","UAL744","NCRCC","UAS",NA,"LAX","Reported a white UAS at the same altitude while WSW bound at 12,00 feet 6 NM E of LAX. No evasive action reported. LAPD Helo notified on frequency. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-25,"01:30","2018-02-25T01:30Z","DPJ817","DEN","UAS",NA,"RSW","Reported observing a UAS 200 feet below while SW bound at 2,000 feet, 20 NM NE of Naples. No evasive action taken. Lee County Sheriff notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-25,"22:50","2018-02-25T22:50Z","N448QS","DEN","UAS",NA,"LAX","Aircraft reports a large red UAS 100 feet below aircraft while at an altitude of 2,000 feet, 5 NM NE of LAX. No evasive action taken. LAX Airport Operations notified at. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-26,"01:11","2018-02-26T01:11Z","EA50","DEN","UAS",NA,"LAS","Reported observing a UAS operating at 2,400 feet, while at 3,000 feet, 2 miles WNW of Las Vegas. No evasive action taken. Las Vegas Control Center notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-26,"01:41","2018-02-26T01:41Z","UAL1809","DEN","UAS",NA,"CLE","Aircraft reportedan 18 - 24 inchUAS from the left side 100 FT below Aircraft while onfinal For Rwy 24R at 400 FT. No evasive action taken. Cleveland PD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-26,"05:02","2018-02-26T05:02Z","N62244","DEN","UAS",NA,"SNS","Aircraft at 2,000 FTreported a quad copter UAS 500 FT below them 7 NM WSW of SNS. No evasive action reported. SalinasPD notified at.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-01,"07:59","2018-03-01T07:59Z",NA,"DEN","UAS",NA,"FAT","ATCT received report of a UAS flying .5 NM N of runways at 800 feet. No aircraft involved. LEO notification unknown.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-01,"09:53","2018-03-01T09:53Z","EJA262","NCRCC","UAS","MOR","PCT","EJA262, F2TH, 2 miles E of JYO, Ebound, 2000 feet,arriving IAD, reported adrone off his right wing,No otherdescriptive details about the drone was given.No evasive taken. Aircraftlanded IAD with no further incident.Local Law enforcement notified at. In addition, USCP/NCRCC preliminary investigation revealed Loudon County Sheriff Department was operating a drone, inthe same vicinity, in search for amissing boy. PCT loggedthe incident. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-02,"06:52","2018-03-02T06:52Z",NA,"DEN","OTHER","UAS","I90","I90 advised observing a radar target at 2151initially over the approach end of RWY 22 with a beacon code of 4245, climb from 1,000 feetto 10,100 feet and then hover over the approach end of RWY 31L.AADS replay shows a tag as AV1 at 2154, roll to UFO, then TFC at 2203. Target descends and drops from AADS at 2204. No Aircraft observed the UAS, however HOU ATCT visually observed a 'large white UAS until they lost sight of it to the ESE. HOU PD notified at. No impact to ATC. NW advised. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-04,"12:53","2018-03-04T12:53Z",NA,"DEN","UAS",NA,"CLE","Perry Nuclear Power Plant personnel observed a UAS operating in the vicinity of the Nuclear Facility. No specifics as to color, type, operating height could be provided. Cleveland ATCT personnel contacted the Lake County Sheriff's Department at for notification. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-04,"20:46","2018-03-04T20:46Z","UAL1067","NCRCC","TOI-NCR SFRA","PAGED, TOI, UAS","PCT","UAS: Pilot reported a red UAS at altitude 5,500 feet off the DCA180028. No evasive action reported. Time of sighting was 1541. Charles County Police are being notified at. 1550: PCT reports the Charles county PD POC is Ms. Garmin, badge 1802. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-05,"18:25","2018-03-05T18:25Z",NA,"NCRCC","UAS",NA,"DCA","DCAATCT called to verify ifMr. Bill Muirhead is allowed to fly a UAS W of DCA. NCRCC has no record of coordination from Mr. Muirhead. TSA NCRCC reports no waivers are on file citing that name and no 24 hour coordination email was received. DCA ATCT is denying this operation. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-07,"00:01","2018-03-07T00:01Z",NA,"NCRCC","UAS",NA,"NCRCC","UAS operations coordinated outside of SFRA, 1900-0100Z. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-07,"02:05","2018-03-07T02:05Z",NA,"NCRCC","UAS",NA,"NCRCC","Walter Reed UAS operations 1900-2100z. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
