"dateonly","timeonly","DATE","CALLSIGN","POD","PRIMARYCODE","SECONDARYCODES","REPORTINGFACILITY","REMARKS","MORID.CEDAR","FACILITY.CEDAR","UTCTIME.CEDAR","UTCTIME24.CEDAR","CALENDARDATE.CEDAR","NEARESTAIRPORT.CEDAR","AIRSPACECLASS.CEDAR","ACLOCATION.CEDAR","ACALTITUDE.CEDAR","ACHEADING.CEDAR","RELATIVECLOCKPOSITION.CEDAR","UASLONG.CEDAR","UASLAT.CEDAR","SUMMARY.CEDAR","QAFINDINGS.CEDAR"
2018-03-24,"10:51","2018-03-24T10:51Z",NA,"DEN","UAS",NA,"WOC","HIF, Hill AFB Security Forces advised Hill AFB ATCT of a UAS in the vicinity of base housing at 250 feet, moving towards the RWY. No aircraft were involved. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-24,"22:51","2018-03-24T22:51Z","DAL326","DEN","UAS",NA,"N90","Aircraft observed a UAS at the 12 o'clock position 100 feet below Aircraft while over the ocean being vectored to RWY 31R. No evasive action was taken. LEO was not notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25,"02:34","2018-03-25T02:34Z","SKW5826","DEN","UAS",NA,"SFO","Aircraft observed a red, silver and white UAS with 4 rotors while Wbound at 1,000 feet on 3 mile final for RWY 28R. No evasive action taken. San Francisco PD notified at 650-866-2424. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25,"19:22","2018-03-25T19:22Z","N889TF","DEN","UAS","PAGED","PMP","Aircraft observed a model Aircraft 300 feet off the right side while on short final to RWY 15. Model Aircraft was not in the flight path of the Aircraft, no evasive action was taken. PMP Airport Operations was notified at 954-786-4135. Operations investigated, saw an elderly man putting an object into the trunk of a silver car then drive away. Broward County Sheriff was notified at 954-764-4357. Sheriff investigated, did not see the individual. Sheriff will continue to patrol the area. A citizen contacted PMP and advised they stopped and spoke to the individual operating the model Aircraft about flying the Aircraft near an airport.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-25,"22:32","2018-03-25T22:32Z","FLC71","DEN","UAS",NA,"PCT","Aircraft observed a fixed wing UAS with longwings, dark in colorapproximately 3-6 feet long pass 200-300 feet above the Aircraft while SE bound on a 3 NM final to RWY 15 at HWY. No evasive action was taken. Fauquier County Sheriff notified at 540-347-3300.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26,"06:27","2018-03-26T06:27Z","JBU1590","DEN","UAS",NA,"FLL","Reported observing a UAS moving Nbound towards an observation area in the vicinity of the airport while the aircraft was waiting for departure on TWY C for RWY 10L. Unknown if LEO was notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-26,"22:25","2018-03-26T22:25Z","ASQ4116","DEN","UAS",NA,"EWR","Aircraft observed a UAS 700 feet below the Aircraft off the left side while NE bound at 1,700 feet on a 7 NM final to RWY 4R. No evasive action was taken. New Jerseys Operations Center was notified at 609-963-6817. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27,"02:03","2018-03-27T02:03Z","CMP478","DEN","UAS",NA,"MCO","Aircraft reported a white quad-copter UAS off the left side whileN bound at 1,000 feet, 2 NMfinal RWY 35. No evasive action taken. Orange County Sheriff notified 407-893-3600. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-27,"04:24","2018-03-27T04:24Z","CPZ6065","DEN","UAS",NA,"LAX","Aircraft reported a black quad copter UAS 200 FT below while at 2,000 FT,6 NMfinal RWY 25L to LAX. No evasive action taken. LAPDnotified at 310-646-4265.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28,"17:05","2018-03-28T17:05Z","FDX1420","DEN","UAS","MOR","DEN","Aircraft observed a UAS pass over while .25 NM N of DEN on short final to RWY 17R. Operations for RWY 17R were terminated for 10 minutes, no arrivals were affected. No evasive action was taken. DEN Airport Operations was notified at 303-342-4300. Operations did investigate, no sightings of UAS. 1155 DEN RWY 17R normal operations. 1308 DEN spoke to FO who reported the UAS was 50 feet away as it passed N bound. UAS had orangish/redish lights. ROC advised.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-28,"18:42","2018-03-28T18:42Z","SWA2158","DEN","UAS","MOR, PAGED","PHX","Phoenix PD advised a concerned citizen notified them of 2 UAS' 3-4 NM W of RWY 8, in the vicinity of 4th and 5th Ave, intersection of Fillmore Ave. The citizen felt the UAS' were getting too close to Aircraft on final. PHX queried several arriving Aircraft, none of the  Aircraft observed any UAS activity. ROC notified.1355UPDATE: PHX advised SWA2158 reportedUAS pass 700 feet above Aircraft while E bound on final to RWY 8. Phoenix PD was notified at 602-262-6151, they are investigating. PHX ATCT is advising Aircraft of the UAS activity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-29,"03:30","2018-03-29T03:30Z","N6624J","DEN","UAS","MOR","CSG","Aircraft departed RWY 24,1 mile after departure, PIC reported a small UASabout 2 feet in diameter off his right side at approximately 1,100 feet.Pilot reported taking evasive action by turning a couple of degrees to avoidtheUAS. Unknown if LEOwasnotified. MR notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-30,"02:38","2018-03-30T02:38Z","N525BP","DEN","UAS",NA,"BHM","Aircraft reportedUAS off left side at 800 feetwhile on 2 NM final for RWY 24. No evasive action taken. Jefferson County Sheriff notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-01,"02:38","2018-04-01T02:38Z","SKW5351","DEN","UAS",NA,"BNA","Aircraft reported a blue UAS off right side at same altitude while SSW bound at 3,700 on 10 NMfinal RWY 20R at BNA. No evasive action reported. Davidson County Sheriff notified at 615-862-8170.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-01,"22:42","2018-04-01T22:42Z","SWA5069","DEN","UAS",NA,"LAX","Reported observing a black 4 rotor UAS passing 100 feetabove while on an 8 mile final for RWY 25L at 2,500 feet. No evasive action taken. LAX PD notified at 424-646-6100.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-03,"22:15","2018-04-03T22:15Z","N449A","DEN","UAS",NA,"PIE","Aircraft reported a shiny UAS at same altitude,whilein VFR pattern,800 feet 1/2 NM S RWY 18 at PIE. No evasive action reported. Pinellas County Sheriff notified at 727-464-6101.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-04,"07:47","2018-04-04T07:47Z","N1827N","DEN","UAS",NA,"LGB","PIC reported a large white UASat 400-500 feet near departure end of RWY 25R. No evasive action reported. Police notified at 562-570-2643, and Sheriff notified at 562-421-2701.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-04,"08:24","2018-04-04T08:24Z","MHO59","DEN","UAS",NA,"HNL","PIC reported a UAS 1,000 feet below Aircraftwhile inbound to RWY 22L at 2,000 feet VCNTY of the Punchbowl. No evasive action taken. LEO notified via 911. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-04,"22:53","2018-04-04T22:53Z","N753G","DEN","UAS",NA,"MCO","Aircraft reported a rotor craft UAS pass right to leftwhileat 2,000 FT on 3 NMfinal RWY 36L at ORL.No evasive action reported. Orange County Sheriff notified at 407-893-3600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-05,"22:03","2018-04-05T22:03Z","CMP446","DEN","UAS",NA,"MCO","Reported a UAS off the right side 800 feet below aircraft while at 1,500 feet on a 5 NM final to RWY 35R. No evasive action taken. Orange Co PD notified at 407-893-3600.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-06,"23:05","2018-04-06T23:05Z","N139DA","DEN","UAS",NA,"ROA","Aircraft observed a UAS while in left traffic to RWY 24 at 600 feet at 2 NM SE of ROA. No evasive action was taken. Roanoke City PD notified at 540-853-2212.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-07,"23:50","2018-04-07T23:50Z","N346XL","DEN","UAS",NA,"PWK","Reported observing a silver and white multi-rotor UAS at 2,000 feet while inbound on left downwind to RWY 34. No evasive action taken. Wheeling PD notified at 847-537-2131.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-08,"21:49","2018-04-08T21:49Z","WBR2322","DEN","UAS",NA,"ATL","Aircraft observed a UAS or a balloon approximately 2.5 NM W of ATL while on final to RWY 8L, UAS was on the NW side of the airport, left of the RW8L centerline. No evasive action was taken. LEO were not notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09,"00:54","2018-04-09T00:54Z","DAL15","DEN","UAS",NA,"A80","PIC reported an orange and white UAS on final to RWY 8L. UAS was N bound at 150-200 feet. No evasive action taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09,"01:24","2018-04-09T01:24Z","DAL408","DEN","UAS",NA,"JFK","Aircraft reported a 2 foot wide white UAS while on a 5 NM final to RWY 4L at 1,800 feet. No evasive action taken. NYPD Aviation Unit notified at 718-692-1220. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09,"01:47","2018-04-09T01:47Z","DAL302","DEN","UAS",NA,"JFK","Aircraft reported a UAS off the right at the same altitude while on a 5 NM final to RWY 4L at 1,300 feet. No evasive action taken. NYPD Aviation Unit notified at 718-692-1220 and Nassau County PD notified at 516-573-4000. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09,"05:00","2018-04-09T05:00Z","NKS478","DEN","UAS",NA,"LAX","PIC reported a red and black UAS on left side at same altitude while at 1,200 feet on 3 NM final to RWY 24R. No evasive action reported. LAPD Aviation Unit notified at 310-646-4265. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-09,"21:11","2018-04-09T21:11Z","SWA1939","DEN","UAS",NA,"MCO","Aircraft observed a very large white UAS 300 feet off the left side moving NW bound while S bound at 800 feet 2 NM N of MCO on final to RWY 18R. No evasive action was taken. Orange County Sheriff notified at 407-254-7000. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-10,"03:20","2018-04-10T03:20Z","EJM42","DEN","UAS",NA,"TEB","PIC reported a UAS at 800 feet while S bound on final to RWY 19. No evasive action taken. Hackensack Police notified at 201-646-7777. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-11,"08:27","2018-04-11T08:27Z","N78SL","DEN","UAS",NA,"SNA","Aircraft reported a quadcopter UAS,100 feet below,on left side while at 1000FT on 3 NM final RWY 20R at SNA.No evasive action taken. Orange County Sheriff notified at 949-252-5000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-12,"03:53","2018-04-12T03:53Z","SWA2024","DEN","UAS",NA,"SAT","Reported a UAS 300 FT underneath Aircraft while SE bound at 2.600ft 5.5 NW SAT on final RWY 13R. No evasive action taken. San Antonio PD notified at 210-207-7484. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-16,"05:10","2018-04-16T05:10Z","EDV3320","DEN","UAS",NA,"CVG","Reported a UAS off the left side after departing RWY 18L heading Ebound climbing to 13,000 feet. Evasive action not reported. CVG Airport PD notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-18,"03:40","2018-04-18T03:40Z","N71SC","DEN","UAS",NA,"DVT","Aircraft observed a red remote controlAircraft at unreported altitude while on right base for RWY 25R,1.5 NM S of DVT. No evasive action reported. LEOnotification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-18,"04:09","2018-04-18T04:09Z","EJA387","DEN","UAS",NA,"TEB","Aircraft reported a small black quad-copter UAS at 2,000 feet while on approach to RWY 24. No evasive action taken. LocalLEO notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-18,"04:20","2018-04-18T04:20Z","SIL64","DEN","UAS",NA,"MIA","Aircraft observed an unidentified UAS pass 500 feet belowwhile on downwind to RWY 10R to FLL.No evasive action taken. LEO notification not reported.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-19,"16:53","2018-04-19T16:53Z",NA,"DEN","UAS",NA,"ICT","IAB reported a UAS pass over RWY 1R and 1L at approximately 150 feet to 200 feet and continue SW bound. Aircraft operations not impacted. Base security notified via 911. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-19,"21:34","2018-04-19T21:34Z","DAL1913","DEN","UAS",NA,"LIT","Reported a Black UAS at 2,000 feet while on right base to RWY 4L. No evasive action taken. LIT PD notified at 501-371-4879.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-21,"02:33","2018-04-21T02:33Z","N7425T","DEN","UAS",NA,"SW1","VFR aircraft reported observing a UAS pass within .25 miles S to N at approximately 5,700 feet while on final to RWY 23 at 6,000 feet. No evasive action taken. Incident was not reported to LEO. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-21,"23:32","2018-04-21T23:32Z","SWR22B","DEN","UAS",NA,"JFK","Aircraft observed a UAS off the right side 100 feet below the Aircraftwhile NW bound at 1,100 feet3 NM SE of JFK while on final to RWY 31R. No evasive action was taken. New York PD Aviation Unit notified at 718-692-1220. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-22,"02:14","2018-04-22T02:14Z","N4861T","DEN","UAS",NA,"BHM","Aircraft observed a white UAS off the left side at 1,600 feet while NE bound 6 NM SW of BHM on final to RWY 6. No evasive action taken. Birmingham PD notified at 205-254-2000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-22,"02:17","2018-04-22T02:17Z","N5202T","DEN","UAS",NA,"MER","Aircraft observed a UAS approximately 200 feet below the Aircraft while NW bound at 1,200 feet 2.5 NM SE of MER while on final to RWY 31. PIC noticed UAS as it passed below their right wing. PIC reported UAS was white with a metallic shine and appeared to be a newer model. The UAS was not observed by thetower. no evasive action was taken. Merced Sheriff was notified at 209-385-7445.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-22,"21:33","2018-04-22T21:33Z","N122PW","DEN","UAS","PAGED","AZO","Aircraft observed a 1 foot wide UAS at 175 feet while E bound at 200 feet on .5 NM final to RWY 9L. Aircraft had to alter course to avoid UAS. Portage PD notified at 269-329-4567.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-23,"02:52","2018-04-23T02:52Z","N1369Q","DEN","UAS",NA,"TKI","PIC reported an orange UAS off left side at 1,000 feet while on final to RWY 36. No evasive action taken. Collin County Sheriff notified, phone number not provided.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-24,"01:18","2018-04-24T01:18Z","JTL562","DEN","UAS",NA,"PDK","Aircraft observed a large black commercial type UAS approximately 50 feet above Aircraft while SW bound at 1,800 feet 1.5 NM NE of PDK on final to RWY 21L. No evasive action was taken. LEOs not notified. MOR under N562VP. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-24,"05:38","2018-04-24T05:38Z","UAL935","DEN","UAS",NA,"LAX","PIC reported a black UAS 200 feet below while on a2 NM final to RWY 25L at 500 feet. No evasive action reported. LA Airport Authority notified at 310-646-4265.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-25,"01:58","2018-04-25T01:58Z","DAL198","DEN","UAS",NA,"SEA","Aircraft reported a black, 2x2 feet, quadcopter approximately 75 feet above them while NW bound at 1,200 feet, 2 NMfinal RWY 34R SEA. No evasive action taken. Port of SeattlePD notified at 206-787-5400/911. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-25,"06:41","2018-04-25T06:41Z","BAW44N","DEN","UAS",NA,"SAN","PIC reported a UAS 300 feet off right side while on final to RWY 27 at 1,000 feet. No evasive action taken. San Diego Harbor Patrol notified at 619-685-0518.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-27,"00:48","2018-04-27T00:48Z","N1TK","DEN","UAS",NA,"STL","PIC reported a yellow UAS at 2,900 feet 6 NM SE of STL while on final to RWY 30R. No evasive action taken. St. Louis County COMM center notified at 314-615-5360.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-27,"05:10","2018-04-27T05:10Z","N348N","DEN","UAS",NA,"GKY","PIC reported a black UAS passing 50 feet above Aircraft while on final to RWY 34. No evasive action taken. Arlington Police notified via 911. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-28,"01:06","2018-04-28T01:06Z","N18LW","DEN","UAS",NA,"GTU","Aircraft reported a 2-3 foot diameter red UAS passed 200 feet above their aircraft while on final to RWY 36, 2 NM SSW of GTU. Evasive action not reported. Georgetown PD notified 512-930-3510.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-28,"02:27","2018-04-28T02:27Z","N5412V","DEN","UAS",NA,"D01","Aircraft reported a small white UAS while SE bound at 6,300 feet on final to RWY 12R. No evasive action taken. LEO notified (agency/contact info not provided).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-28,"07:20","2018-04-28T07:20Z","N60100","DEN","UAS",NA,"SUN","Reported a UAS flew within 50 feet over the top of his aircraft while on a 2 mile final to RWY 13. Evasive action was not reported. LEO was notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-28,"20:12","2018-04-28T20:12Z","EDV3459","DEN","UAS",NA,"LGA","Aircraft observed a UAS 100 feet away while SE bound at 1,500 7 NM NW of LGA while on final to RWY 13. No evasive action was taken. New York PD was notified at 718-692-1220.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-29,"06:34","2018-04-29T06:34Z","N3161W","DEN","UAS",NA,"ADS","Reported a UAS flew over aircraft by 100 feet while inbound to RWY 15 at 1,300 feet, 2 NM N of ADS. No evasive action taken. Addison PD notified at 972-973-3210. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-29,"09:07","2018-04-29T09:07Z","N79136","DEN","UAS",NA,"CHA","Aircraft observed a UAS 500 feet above the Aircraft while NE bound after departing RWY 2. No evasive action was taken. Unknown if LEOs notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-30,"02:19","2018-04-30T02:19Z","CMP394","DEN","UAS",NA,"TPA","Aircraft reported a white UAS at 3,000 feet after departing RWY 1R. No evasive action taken. Hillsborough County Sheriff notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-30,"02:25","2018-04-30T02:25Z","QTR727","DEN","UAS",NA,"PHL","Aircraft reported a 2 foot grey/white UAS 100 feet above their aircraft off the right side while on final approach to RWY 27R at 500 feet. No evasive action reported. Boston PD notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-30,"04:43","2018-04-30T04:43Z","HAL460","DEN","UAS",NA,"HCF","Aircraft reported a UAS pass off their left side at 1,000 feet while on a 1 NM final to RWY 8L at HNL. No evasive action reported. Military Police notified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-30,"05:50","2018-04-30T05:50Z","CPA840","DEN","UAS",NA,"JFK","Aircraft reported a UAS 200 feet above them while at 3,100 feet on a 12 NM final to RWY 31R at JFK. No evasive action taken. Nassau County Aviation Unit notified at 516-573-4000.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-01,"02:19","2018-05-01T02:19Z","DAL1543","DEN","UAS",NA,"LAX","Reported a UAS below and 1 NM lateral from aircraft while WSW bound at 2,000 feet on a 4 NM final to RWY 24R. No evasive action taken. Airport Ops notified. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-01,"06:09","2018-05-01T06:09Z","WWW443","DEN","UAS",NA,"L30","Reported a UAS while S bound at 3,000 feet on a 3 NM final to RWY 19. No evasive action taken. LEO notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-02,"04:34","2018-05-02T04:34Z","DAL1783","DEN","UAS",NA,"LAS","Aircraft reported a white UAS 500 feet below, while W bound at 3,800 feet on 3 NM mile final RWY 26L at LAS.No evasive action taken. Las Vegas PD notified at 702-828-3111.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-02,"04:38","2018-05-02T04:38Z","LAE1802","DEN","UAS",NA,"ZMA","Aircraft reported a UAS off the right sidewhile on 3 NM RWY 9 at MIA. No evasive action reported. Local LEOnotified.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-02,"07:31","2018-05-02T07:31Z","N321MX","DEN","UAS",NA,"PAE","PIC reported a UAS at same altitude at 1,800 feet on 4 NM final to RWY 34L. No evasive action taken. LEO notification not reported. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-04,"20:36","2018-05-04T20:36Z","N1SC","DEN","UAS",NA,"TPA","Aircraft observed a white UAS 300 feet below Aircraft on departure off RWY 1R. No evasive action was taken. Hillsborough County Sheriff notified at 813-247-8200.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-06,"00:03","2018-05-06T00:03Z","WJA1422","DEN","UAS",NA,"ZLA","Aircraft reported a quad copter, red and black UAS while WSW bound at 400 feet on final to RWY 25L at LAX. No evasive action taken. LAX Airport Operations notified at 310-646-4265. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-06,"00:43","2018-05-06T00:43Z","N103FV","DEN","UAS",NA,"LAL","Aircraft observed a green UAS at 1,200 feet, 2 NM NW of LAL while on approach for RWY 9. Evasive action not reported. Polk County Sheriff notified at 863-298-6200.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
